source,target,value
G98,G65,0.022829153
G99,G65,0.036748858
G1,G66,0.043756141
G10,G66,0.039571526
G100,G66,0.044246508
G11,G66,0.070824904
G12,G66,0.026699292
G13,G66,0.038163121
G14,G66,0.020266886
G15,G66,0.043815663
G16,G66,0.046082458
G17,G66,0.026083034
G18,G66,0.044448502
G19,G66,0.028131878
G2,G66,0.027680782
G20,G66,0.056225456
G21,G66,0.075574131
G22,G66,0.031240869
G23,G66,0.015767071
G24,G66,0.02390995
G25,G66,0.025742324
G26,G66,0.054338271
G27,G66,0.038162588
G28,G66,0.019911333
G29,G66,0.041262613
G3,G66,0.020455266
G30,G66,0.023469909
G31,G66,0.03833405
G32,G66,0.031646286
G33,G66,0.024696164
G34,G66,0.035399407
G35,G66,0.023099939
G36,G66,0.032029447
G37,G66,0.061472385
G38,G66,0.094022469
G39,G66,0.02962021
G4,G66,0.023714681
G40,G66,0.035293022
G41,G66,0.063729668
G42,G66,0.040180215
G43,G66,0.023386416
G44,G66,0.049355895
G45,G66,0.035481217
G46,G66,0.021675424
G47,G66,0.056363901
G48,G66,0.067058341
G49,G66,0.028063029
G5,G66,0.026161746
G50,G66,0.021652956
G51,G66,0.059754713
G52,G66,0.027586334
G53,G66,0.071051104
G54,G66,0.031682678
G55,G66,0.029498301
G56,G66,0.027183986
G57,G66,0.042671077
G58,G66,0.064229968
G59,G66,0.036035511
G6,G66,0.034341331
G60,G66,0.012561334
G61,G66,0.024442122
G62,G66,0.036248468
G63,G66,0.03123794
G64,G66,0.021548313
G65,G66,0.025041417
G67,G66,0.030659169
G68,G66,0.026596285
G69,G66,0.032204273
G7,G66,0.444626357
G70,G66,0.051143011
G71,G66,0.051972011
G72,G66,0.0278081
G73,G66,0.029239231
G74,G66,0.04666273
G75,G66,0.040617804
G76,G66,0.045485785
G77,G66,0.071717927
G78,G66,0.035082383
G79,G66,0.023356577
G8,G66,0.024764249
G80,G66,0.049783832
G81,G66,0.019290325
G82,G66,0.059465981
G83,G66,0.01794527
G84,G66,0.015462184
G85,G66,0.04427435
G86,G66,0.026677334
G87,G66,0.020239981
G88,G66,0.042148513
G89,G66,0.071380937
G9,G66,0.059590575
G90,G66,0.02277593
G91,G66,0.033220069
G92,G66,0.024438311
G93,G66,0.065237863
G94,G66,0.017520817
G95,G66,0.022112602
G96,G66,0.027218068
G97,G66,0.045510691
G98,G66,0.026474532
G99,G66,0.043035986
G1,G67,0.013531937
G10,G67,0.021596435
G100,G67,0.076041731
G11,G67,0.025463205
G12,G67,0.039693284
G13,G67,0.02534965
G14,G67,0.023948219
G15,G67,0.060173615
G16,G67,0.041172393
G17,G67,0.025820973
G18,G67,0.027474738
G19,G67,0.017952568
G2,G67,0.014125095
G20,G67,0.025028983
G21,G67,0.054263074
G22,G67,0.018354823
G23,G67,0.028610478
G24,G67,0.013499624
G25,G67,0.047056729
G26,G67,0.025168486
G27,G67,0.031206549
G28,G67,0.07016884
G29,G67,0.043812974
G3,G67,0.059819099
G30,G67,0.049714241
G31,G67,0.024537891
G32,G67,0.029897875
G33,G67,0.026728855
G34,G67,0.025933875
G35,G67,0.007986626
G36,G67,0.026264803
G37,G67,0.034907896
G38,G67,0.043494219
G39,G67,0.034175536
G4,G67,0.020196621
G40,G67,0.01082883
G41,G67,0.022043405
G42,G67,0.022729632
G43,G67,0.035386936
G44,G67,0.020563565
G45,G67,0.024199505
G46,G67,0.025634544
G47,G67,0.016347513
G48,G67,0.044728473
G49,G67,0.028367807
G5,G67,0.01843797
G50,G67,0.036615145
G51,G67,0.04076786
G52,G67,0.020096655
G53,G67,0.040810344
G54,G67,0.019162173
G55,G67,0.042910035
G56,G67,0.037213906
G57,G67,0.017375817
G58,G67,0.025551351
G59,G67,0.040754799
G6,G67,0.047336714
G60,G67,0.041112713
G61,G67,0.030752859
G62,G67,0.02110795
G63,G67,0.019896809
G64,G67,0.032110496
G65,G67,0.016284013
G66,G67,0.019671966
G68,G67,0.833571911
G69,G67,0.028729671
G7,G67,0.02482933
G70,G67,0.040910546
G71,G67,0.034889156
G72,G67,0.029977061
G73,G67,0.03042676
G74,G67,0.024404075
G75,G67,0.026441071
G76,G67,0.018004259
G77,G67,0.051412398
G78,G67,0.045588619
G79,G67,0.029451701
G8,G67,0.034596832
G80,G67,0.056162483
G81,G67,0.031563537
G82,G67,0.051324761
G83,G67,0.022966465
G84,G67,0.03257649
G85,G67,0.04418365
G86,G67,0.019991767
G87,G67,0.065417326
G88,G67,0.057162169
G89,G67,0.019315639
G9,G67,0.071404871
G90,G67,0.023297224
G91,G67,0.054387016
G92,G67,0.023563598
G93,G67,0.016077118
G94,G67,0.028995825
G95,G67,0.025085819
G96,G67,0.026857233
G97,G67,0.023352093
G98,G67,0.024563723
G99,G67,0.136108742
G1,G68,0.018787423
G10,G68,0.026990522
G100,G68,0.028006012
G11,G68,0.025694648
G12,G68,0.073057786
G13,G68,0.021128983
G14,G68,0.017394908
G15,G68,0.059525598
G16,G68,0.020264667
G17,G68,0.019691104
G18,G68,0.021267012
G19,G68,0.018391362
G2,G68,0.012652645
G20,G68,0.034478721
G21,G68,0.04821724
G22,G68,0.022579593
G23,G68,0.021302339
G24,G68,0.011823335
G25,G68,0.059869195
G26,G68,0.061802654
G27,G68,0.076092091
G28,G68,0.02232336
G29,G68,0.018092027
G3,G68,0.034636274
G30,G68,0.023202798
G31,G68,0.035033394
G32,G68,0.025219243
G33,G68,0.008588244
G34,G68,0.023403975
G35,G68,0.048496794
G36,G68,0.062980875
G37,G68,0.052290426
G38,G68,0.03468256
G39,G68,0.038436581
G4,G68,0.025543814
G40,G68,0.029754976
G41,G68,0.034456155
G42,G68,0.019955025
G43,G68,0.0132063
G44,G68,0.034217925
G45,G68,0.03688908
G46,G68,0.018516205
G47,G68,0.016983659
G48,G68,0.07676912
G49,G68,0.024814204
G5,G68,0.012499254
G50,G68,0.168333797
G51,G68,0.072015399
G52,G68,0.023302816
G53,G68,0.036404237
G54,G68,0.023759347
G55,G68,0.023316959
G56,G68,0.013880436
G57,G68,0.031960874
G58,G68,0.033705601
G59,G68,0.021241678
G6,G68,0.012129649
G60,G68,0.015882014
G61,G68,0.015134713
G62,G68,0.020991475
G63,G68,0.05904915
G64,G68,0.021853766
G65,G68,0.008981745
G66,G68,0.01371311
G67,G68,0.723037096
G69,G68,0.010952049
G7,G68,0.018708732
G70,G68,0.034391435
G71,G68,0.048887317
G72,G68,0.01013366
G73,G68,0.039281849
G74,G68,0.025088807
G75,G68,0.014722712
G76,G68,0.017059352
G77,G68,0.016863911
G78,G68,0.010880479
G79,G68,0.029111387
G8,G68,0.05096578
G80,G68,0.051388354
G81,G68,0.018690484
G82,G68,0.055484828
G83,G68,0.011952447
G84,G68,0.056421068
G85,G68,0.070731909
G86,G68,0.017513966
G87,G68,0.022600289
G88,G68,0.06912533
G89,G68,0.019075974
G9,G68,0.04820576
G90,G68,0.022276062
G91,G68,0.058865772
G92,G68,0.021971465
G93,G68,0.027543139
G94,G68,0.017304534
G95,G68,0.011762584
G96,G68,0.017041076
G97,G68,0.009302151
G98,G68,0.026242477
G99,G68,0.276658177
G1,G69,0.01748095
G10,G69,0.181449304
G100,G69,0.042699183
G11,G69,0.043374557
G12,G69,0.035091577
G13,G69,0.034432962
G14,G69,0.02283251
G15,G69,0.100250126
G16,G69,0.030914115
G17,G69,0.032692964
G18,G69,0.02138073
G19,G69,0.030087628
G2,G69,0.020546416
G20,G69,0.042916702
G21,G69,0.11132906
G22,G69,0.016279324
G23,G69,0.017295434
G24,G69,0.036036611
G25,G69,0.057839769
G26,G69,0.040585734
G27,G69,0.028458922
G28,G69,0.039178514
G29,G69,0.159993549
G3,G69,0.037032376
G30,G69,0.019560282
G31,G69,0.030496883
G32,G69,0.026341661
G33,G69,0.027340569
G34,G69,0.019398004
G35,G69,0.027616175
G36,G69,0.009723743
G37,G69,0.168656567
G38,G69,0.049408748
G39,G69,0.040400489
G4,G69,0.032504099
G40,G69,0.022611951
G41,G69,0.052308802
G42,G69,0.038130403
G43,G69,0.03454955
G44,G69,0.040679114
G45,G69,0.032093951
G46,G69,0.036700452
G47,G69,0.037744963
G48,G69,0.036958045
G49,G69,0.031313617
G5,G69,0.028154954
G50,G69,0.021161571
G51,G69,0.062946625
G52,G69,0.023809408
G53,G69,0.214134233
G54,G69,0.022965515
G55,G69,0.180692005
G56,G69,0.015988326
G57,G69,0.019473773
G58,G69,0.042982053
G59,G69,0.03170219
G6,G69,0.018374235
G60,G69,0.072872197
G61,G69,0.018105076
G62,G69,0.035884715
G63,G69,0.044749526
G64,G69,0.021535897
G65,G69,0.030615258
G66,G69,0.018072915
G67,G69,0.028323985
G68,G69,0.021111677
G7,G69,0.028711809
G70,G69,0.043456945
G71,G69,0.052109872
G72,G69,0.027157799
G73,G69,0.027200676
G74,G69,0.032718209
G75,G69,0.015250439
G76,G69,0.034528609
G77,G69,0.020106289
G78,G69,0.014378284
G79,G69,0.032069238
G8,G69,0.065369629
G80,G69,0.03985936
G81,G69,0.025657672
G82,G69,0.039471504
G83,G69,0.014332034
G84,G69,0.036853615
G85,G69,0.06774127
G86,G69,0.019145099
G87,G69,0.034309578
G88,G69,0.034318093
G89,G69,0.026610857
G9,G69,0.039460681
G90,G69,0.0180513
G91,G69,0.028052968
G92,G69,0.067286275
G93,G69,0.015824608
G94,G69,0.034663736
G95,G69,0.021570401
G96,G69,0.022374367
G97,G69,0.02803003
G98,G69,0.022911679
G99,G69,0.071940726
G1,G7,0.023167012
G10,G7,0.025007455
G100,G7,0.023769023
G11,G7,0.031088803
G12,G7,0.022656396
G13,G7,0.014945027
G14,G7,0.01311862
G15,G7,0.051326144
G16,G7,0.04285458
G17,G7,0.133126053
G18,G7,0.446581245
G19,G7,0.040686257
G2,G7,0.018144954
G20,G7,0.048801086
G21,G7,0.051227219
G22,G7,0.109277605
G23,G7,0.014759027
G24,G7,0.030283155
G25,G7,0.023630347
G26,G7,0.23179382
G27,G7,0.247465127
G28,G7,0.024297284
G29,G7,0.034079371
G3,G7,0.023165983
G30,G7,0.036531864
G31,G7,0.032250344
G32,G7,0.032022333
G33,G7,0.028272776
G34,G7,0.02393411
G35,G7,0.018452774
G36,G7,0.01706948
G37,G7,0.037733109
G38,G7,0.02635522
G39,G7,0.043120668
G4,G7,0.014132561
G40,G7,0.029402395
G41,G7,0.013786327
G42,G7,0.013460921
G43,G7,0.021880728
G44,G7,0.024947998
G45,G7,0.027541745
G46,G7,0.052646325
G47,G7,0.014345107
G48,G7,0.036715397
G49,G7,0.03127173
G5,G7,0.014270371
G50,G7,0.057086725
G51,G7,0.05512623
G52,G7,0.023832961
G53,G7,0.029608032
G54,G7,0.018023276
G55,G7,0.028929273
G56,G7,0.090904253
G57,G7,0.040071975
G58,G7,0.050374853
G59,G7,0.02065111
G6,G7,0.028206723
G60,G7,0.017405073
G61,G7,0.018268221
G62,G7,0.018915275
G63,G7,0.052204406
G64,G7,0.016570753
G65,G7,0.013610023
G66,G7,0.290623182
G67,G7,0.01260765
G68,G7,0.015990809
G69,G7,0.010814572
G70,G7,0.06589561
G71,G7,0.037797632
G72,G7,0.017876528
G73,G7,0.024141998
G74,G7,0.076007149
G75,G7,0.023038763
G76,G7,0.013742566
G77,G7,0.023258802
G78,G7,0.017442297
G79,G7,0.025381487
G8,G7,0.024625666
G80,G7,0.018069619
G81,G7,0.052154536
G82,G7,0.051155022
G83,G7,0.020086109
G84,G7,0.018057794
G85,G7,0.027662137
G86,G7,0.035272137
G87,G7,0.012862571
G88,G7,0.022764264
G89,G7,0.018018043
G9,G7,0.041172249
G90,G7,0.017099079
G91,G7,0.018807612
G92,G7,0.031156556
G93,G7,0.032219925
G94,G7,0.030542123
G95,G7,0.0167684
G96,G7,0.016736693
G97,G7,0.017768326
G98,G7,0.02223171
G99,G7,0.029167025
G1,G70,0.018604438
G10,G70,0.021620878
G100,G70,0.039332254
G11,G70,0.113503595
G12,G70,0.026850975
G13,G70,0.013586798
G14,G70,0.016989129
G15,G70,0.039022087
G16,G70,0.030704076
G17,G70,0.006638629
G18,G70,0.049274223
G19,G70,0.013728942
G2,G70,0.031733741
G20,G70,0.055381551
G21,G70,0.060879978
G22,G70,0.028042153
G23,G70,0.027738455
G24,G70,0.017577066
G25,G70,0.027298784
G26,G70,0.040638218
G27,G70,0.016067092
G28,G70,0.023427374
G29,G70,0.023145362
G3,G70,0.016724552
G30,G70,0.022199739
G31,G70,0.029589234
G32,G70,0.049628245
G33,G70,0.013095971
G34,G70,0.016887306
G35,G70,0.022791171
G36,G70,0.0375388
G37,G70,0.046467033
G38,G70,0.022500748
G39,G70,0.089484317
G4,G70,0.019986227
G40,G70,0.024545459
G41,G70,0.030637858
G42,G70,0.018166526
G43,G70,0.020981461
G44,G70,0.017193283
G45,G70,0.015377081
G46,G70,0.010816219
G47,G70,0.043552794
G48,G70,0.122459024
G49,G70,0.019333254
G5,G70,0.037503896
G50,G70,0.016333973
G51,G70,0.514799547
G52,G70,0.017450235
G53,G70,0.02260787
G54,G70,0.024267386
G55,G70,0.031778401
G56,G70,0.015407995
G57,G70,0.03811452
G58,G70,0.021620994
G59,G70,0.050904313
G6,G70,0.019225425
G60,G70,0.01815976
G61,G70,0.007976276
G62,G70,0.022192092
G63,G70,0.032135844
G64,G70,0.017806357
G65,G70,0.014107727
G66,G70,0.026652499
G67,G70,0.026813124
G68,G70,0.030604624
G69,G70,0.024429489
G7,G70,0.048528594
G71,G70,0.073689497
G72,G70,0.012692526
G73,G70,0.021916836
G74,G70,0.023912666
G75,G70,0.020686492
G76,G70,0.021654947
G77,G70,0.015246189
G78,G70,0.027354307
G79,G70,0.02463239
G8,G70,0.033982876
G80,G70,0.019086347
G81,G70,0.041364187
G82,G70,0.575201834
G83,G70,0.019225482
G84,G70,0.013723445
G85,G70,0.03534495
G86,G70,0.013723324
G87,G70,0.024442913
G88,G70,0.052251269
G89,G70,0.024082556
G9,G70,0.196075599
G90,G70,0.076632854
G91,G70,0.024634474
G92,G70,0.025788234
G93,G70,0.050116476
G94,G70,0.029056587
G95,G70,0.017111534
G96,G70,0.014351568
G97,G70,0.014249096
G98,G70,0.020011698
G99,G70,0.04554148
G1,G71,0.020998644
G10,G71,0.047573532
G100,G71,0.029139493
G11,G71,0.021837575
G12,G71,0.017839677
G13,G71,0.021130928
G14,G71,0.025897581
G15,G71,0.050145541
G16,G71,0.025366373
G17,G71,0.017938908
G18,G71,0.031341306
G19,G71,0.005635387
G2,G71,0.066975504
G20,G71,0.044311574
G21,G71,0.050573542
G22,G71,0.020008792
G23,G71,0.027586291
G24,G71,0.025151718
G25,G71,0.024134306
G26,G71,0.068327915
G27,G71,0.018694573
G28,G71,0.022405902
G29,G71,0.026024859
G3,G71,0.020159374
G30,G71,0.020761007
G31,G71,0.043489303
G32,G71,0.056911783
G33,G71,0.02873759
G34,G71,0.013950901
G35,G71,0.011659162
G36,G71,0.019011609
G37,G71,0.038225627
G38,G71,0.210259075
G39,G71,0.042814214
G4,G71,0.026159812
G40,G71,0.015455954
G41,G71,0.029409765
G42,G71,0.022917791
G43,G71,0.012895047
G44,G71,0.013262842
G45,G71,0.025880937
G46,G71,0.023932394
G47,G71,0.033774082
G48,G71,0.11110102
G49,G71,0.034002931
G5,G71,0.064795483
G50,G71,0.014768861
G51,G71,0.710019471
G52,G71,0.020569883
G53,G71,0.059741157
G54,G71,0.009114559
G55,G71,0.030963258
G56,G71,0.015930963
G57,G71,0.029439477
G58,G71,0.012721184
G59,G71,0.026229229
G6,G71,0.010699523
G60,G71,0.013964489
G61,G71,0.0168054
G62,G71,0.02844981
G63,G71,0.084878446
G64,G71,0.018267131
G65,G71,0.032223608
G66,G71,0.017003213
G67,G71,0.012745735
G68,G71,0.024334826
G69,G71,0.021449323
G7,G71,0.0256477
G70,G71,0.047406779
G72,G71,0.040733783
G73,G71,0.038327075
G74,G71,0.030929452
G75,G71,0.0156023
G76,G71,0.020714778
G77,G71,0.017039351
G78,G71,0.014959998
G79,G71,0.032123016
G8,G71,0.030167669
G80,G71,0.020792295
G81,G71,0.015547265
G82,G71,0.274895023
G83,G71,0.017175879
G84,G71,0.007741162
G85,G71,0.041162305
G86,G71,0.019945876
G87,G71,0.022295503
G88,G71,0.108731014
G89,G71,0.013238651
G9,G71,0.137358111
G90,G71,0.101034118
G91,G71,0.015553913
G92,G71,0.018812252
G93,G71,0.029332305
G94,G71,0.029266
G95,G71,0.013760336
G96,G71,0.013024698
G97,G71,0.012106839
G98,G71,0.010980549
G99,G71,0.027527682
G1,G72,0.018585692
G10,G72,0.038169586
G100,G72,0.076789442
G11,G72,0.027698786
G12,G72,0.022874358
G13,G72,0.021160583
G14,G72,0.026406927
G15,G72,0.057986101
G16,G72,0.017666871
G17,G72,0.021507325
G18,G72,0.047329035
G19,G72,0.020127244
G2,G72,0.157468661
G20,G72,0.038394474
G21,G72,0.063257232
G22,G72,0.023911216
G23,G72,0.023325223
G24,G72,0.188436485
G25,G72,0.036152312
G26,G72,0.034254426
G27,G72,0.022259983
G28,G72,0.027808858
G29,G72,0.039240811
G3,G72,0.234970554
G30,G72,0.019516873
G31,G72,0.058515161
G32,G72,0.028442979
G33,G72,0.021634543
G34,G72,0.016993577
G35,G72,0.019214272
G36,G72,0.031133072
G37,G72,0.031207188
G38,G72,0.033689742
G39,G72,0.036211471
G4,G72,0.026717766
G40,G72,0.034444582
G41,G72,0.027103852
G42,G72,0.022368494
G43,G72,0.016319116
G44,G72,0.016730217
G45,G72,0.036873788
G46,G72,0.018468275
G47,G72,0.019365178
G48,G72,0.038256578
G49,G72,0.04092109
G5,G72,0.021815534
G50,G72,0.024887511
G51,G72,0.064916294
G52,G72,0.028992046
G53,G72,0.028304653
G54,G72,0.021966067
G55,G72,0.047965937
G56,G72,0.033318927
G57,G72,0.018925528
G58,G72,0.039324185
G59,G72,0.04561505
G6,G72,0.026970251
G60,G72,0.022883588
G61,G72,0.016414149
G62,G72,0.023969773
G63,G72,0.027998538
G64,G72,0.027414413
G65,G72,0.041877312
G66,G72,0.018876238
G67,G72,0.016171347
G68,G72,0.021015534
G69,G72,0.02684503
G7,G72,0.02681756
G70,G72,0.0305937
G71,G72,0.099150141
G73,G72,0.025461418
G74,G72,0.033355589
G75,G72,0.014535094
G76,G72,0.029985027
G77,G72,0.020120262
G78,G72,0.021472757
G79,G72,0.05264585
G8,G72,0.037492418
G80,G72,0.025694126
G81,G72,0.024111613
G82,G72,0.054679227
G83,G72,0.034061143
G84,G72,0.020218453
G85,G72,0.044898445
G86,G72,0.025859494
G87,G72,0.078115287
G88,G72,0.025548836
G89,G72,0.029671651
G9,G72,0.040835694
G90,G72,0.042973077
G91,G72,0.016041774
G92,G72,0.017208477
G93,G72,0.012512388
G94,G72,0.592344095
G95,G72,0.017619775
G96,G72,0.029018982
G97,G72,0.014458807
G98,G72,0.02445367
G99,G72,0.032043248
G1,G73,0.021761123
G10,G73,0.050890359
G100,G73,0.070243038
G11,G73,0.047856743
G12,G73,0.062575736
G13,G73,0.016443432
G14,G73,0.084888485
G15,G73,0.057954412
G16,G73,0.027607286
G17,G73,0.028528437
G18,G73,0.015214468
G19,G73,0.023698503
G2,G73,0.020864258
G20,G73,0.137393565
G21,G73,0.042547411
G22,G73,0.022792546
G23,G73,0.016217271
G24,G73,0.057581185
G25,G73,0.050795524
G26,G73,0.045195916
G27,G73,0.025711985
G28,G73,0.018784233
G29,G73,0.025136084
G3,G73,0.042835578
G30,G73,0.014187546
G31,G73,0.034343789
G32,G73,0.014355123
G33,G73,0.014123709
G34,G73,0.01712516
G35,G73,0.062913153
G36,G73,0.033290195
G37,G73,0.030051591
G38,G73,0.043242248
G39,G73,0.515558488
G4,G73,0.074642412
G40,G73,0.029560544
G41,G73,0.035997573
G42,G73,0.038594417
G43,G73,0.015275754
G44,G73,0.032754069
G45,G73,0.043542685
G46,G73,0.014509539
G47,G73,0.060949223
G48,G73,0.0376687
G49,G73,0.012544425
G5,G73,0.052245067
G50,G73,0.028359074
G51,G73,0.038598729
G52,G73,0.026786007
G53,G73,0.075602704
G54,G73,0.026538568
G55,G73,0.087721454
G56,G73,0.026742458
G57,G73,0.02249176
G58,G73,0.035243803
G59,G73,0.029490728
G6,G73,0.021516185
G60,G73,0.03269806
G61,G73,0.023025524
G62,G73,0.025519539
G63,G73,0.029018335
G64,G73,0.020597247
G65,G73,0.016511349
G66,G73,0.039374798
G67,G73,0.018302524
G68,G73,0.017433149
G69,G73,0.025646415
G7,G73,0.027357196
G70,G73,0.033061006
G71,G73,0.068248754
G72,G73,0.023592125
G74,G73,0.030797154
G75,G73,0.024852665
G76,G73,0.022982328
G77,G73,0.042725105
G78,G73,0.035008072
G79,G73,0.02605449
G8,G73,0.030788751
G80,G73,0.062872747
G81,G73,0.029616479
G82,G73,0.053771671
G83,G73,0.030991599
G84,G73,0.017506031
G85,G73,0.03872096
G86,G73,0.024396808
G87,G73,0.021805891
G88,G73,0.04209213
G89,G73,0.021918911
G9,G73,0.035226344
G90,G73,0.018773442
G91,G73,0.037344581
G92,G73,0.023689273
G93,G73,0.085439522
G94,G73,0.028026702
G95,G73,0.037230097
G96,G73,0.06522228
G97,G73,0.016197643
G98,G73,0.092364896
G99,G73,0.032067737
G1,G74,0.019262138
G10,G74,0.031379605
G100,G74,0.274384738
G11,G74,0.044956169
G12,G74,0.053353594
G13,G74,0.013959128
G14,G74,0.012804719
G15,G74,0.088003171
G16,G74,0.032813296
G17,G74,0.058812599
G18,G74,0.020111355
G19,G74,0.026896975
G2,G74,0.070853461
G20,G74,0.045047017
G21,G74,0.084983548
G22,G74,0.032450453
G23,G74,0.014773087
G24,G74,0.024452343
G25,G74,0.075089316
G26,G74,0.023260603
G27,G74,0.019033386
G28,G74,0.014186856
G29,G74,0.066109682
G3,G74,0.062832769
G30,G74,0.063560695
G31,G74,0.017070548
G32,G74,0.05702674
G33,G74,0.055442591
G34,G74,0.016471576
G35,G74,0.015764028
G36,G74,0.015632925
G37,G74,0.044894733
G38,G74,0.016640509
G39,G74,0.071873715
G4,G74,0.026406819
G40,G74,0.023648966
G41,G74,0.047841845
G42,G74,0.011430854
G43,G74,0.01996238
G44,G74,0.020984034
G45,G74,0.239220296
G46,G74,0.022883294
G47,G74,0.022431062
G48,G74,0.056352698
G49,G74,0.017208728
G5,G74,0.020179697
G50,G74,0.029612669
G51,G74,0.036432893
G52,G74,0.016642499
G53,G74,0.026204086
G54,G74,0.029216706
G55,G74,0.065457594
G56,G74,0.013052145
G57,G74,0.021932239
G58,G74,0.022012625
G59,G74,0.015986506
G6,G74,0.019604569
G60,G74,0.025196059
G61,G74,0.014466447
G62,G74,0.031623263
G63,G74,0.018639862
G64,G74,0.015817554
G65,G74,0.01722123
G66,G74,0.0107896
G67,G74,0.019362005
G68,G74,0.019938325
G69,G74,0.033646929
G7,G74,0.095453504
G70,G74,0.028428536
G71,G74,0.033935879
G72,G74,0.028629677
G73,G74,0.022329082
G75,G74,0.020648635
G76,G74,0.017443777
G77,G74,0.050361699
G78,G74,0.022552081
G79,G74,0.027336455
G8,G74,0.313810424
G80,G74,0.029733516
G81,G74,0.048989243
G82,G74,0.046189692
G83,G74,0.009074691
G84,G74,0.011043617
G85,G74,0.040846485
G86,G74,0.028835053
G87,G74,0.06318532
G88,G74,0.02894462
G89,G74,0.027645946
G9,G74,0.076536179
G90,G74,0.02388736
G91,G74,0.018397602
G92,G74,0.025555862
G93,G74,0.016605803
G94,G74,0.03343896
G95,G74,0.033737449
G96,G74,0.029909645
G97,G74,0.023542135
G98,G74,0.023372508
G99,G74,0.075487981
G1,G75,0.027128389
G10,G75,0.045644107
G100,G75,0.034247772
G11,G75,0.061725642
G12,G75,0.030424841
G13,G75,0.048808339
G14,G75,0.032671502
G15,G75,0.054572904
G16,G75,0.033274455
G17,G75,0.020431557
G18,G75,0.046262201
G19,G75,0.115492056
G2,G75,0.02689043
G20,G75,0.034710612
G21,G75,0.083568863
G22,G75,0.015714673
G23,G75,0.087316682
G24,G75,0.035313063
G25,G75,0.038422268
G26,G75,0.059585552
G27,G75,0.031063782
G28,G75,0.078466161
G29,G75,0.030631974
G3,G75,0.042440679
G30,G75,0.074711896
G31,G75,0.038382962
G32,G75,0.03960987
G33,G75,0.044686184
G34,G75,0.028538483
G35,G75,0.083925666
G36,G75,0.023509558
G37,G75,0.036920762
G38,G75,0.030227384
G39,G75,0.037063103
G4,G75,0.052577636
G40,G75,0.01737005
G41,G75,0.020830329
G42,G75,0.027826629
G43,G75,0.269662645
G44,G75,0.048310022
G45,G75,0.044237573
G46,G75,0.028111244
G47,G75,0.028394474
G48,G75,0.067515317
G49,G75,0.019705972
G5,G75,0.032187163
G50,G75,0.026637388
G51,G75,0.045379229
G52,G75,0.040532528
G53,G75,0.042258417
G54,G75,0.033267734
G55,G75,0.032925859
G56,G75,0.025763427
G57,G75,0.024471915
G58,G75,0.043435216
G59,G75,0.068432483
G6,G75,0.0152149
G60,G75,0.029641674
G61,G75,0.031445194
G62,G75,0.035769917
G63,G75,0.025337941
G64,G75,0.023374236
G65,G75,0.029134003
G66,G75,0.038001615
G67,G75,0.024444814
G68,G75,0.046646314
G69,G75,0.045496699
G7,G75,0.041995873
G70,G75,0.038760143
G71,G75,0.056698377
G72,G75,0.025810818
G73,G75,0.028488797
G74,G75,0.037171244
G76,G75,0.02587891
G77,G75,0.021131682
G78,G75,0.026037628
G79,G75,0.04117719
G8,G75,0.05559011
G80,G75,0.028921129
G81,G75,0.024402886
G82,G75,0.060066398
G83,G75,0.032522513
G84,G75,0.023736453
G85,G75,0.039997892
G86,G75,0.018197983
G87,G75,0.030881091
G88,G75,0.031336689
G89,G75,0.024441454
G9,G75,0.049798914
G90,G75,0.020042681
G91,G75,0.047794769
G92,G75,0.143333213
G93,G75,0.018529187
G94,G75,0.024561163
G95,G75,0.027528811
G96,G75,0.023855175
G97,G75,0.021344389
G98,G75,0.028585269
G99,G75,0.051871095
G1,G76,0.041681145
G10,G76,0.036933027
G100,G76,0.019507215
G11,G76,0.05710466
G12,G76,0.02327465
G13,G76,0.029742213
G14,G76,0.086107207
G15,G76,0.044450773
G16,G76,0.014089689
G17,G76,0.028819597
G18,G76,0.022181898
G19,G76,0.073603673
G2,G76,0.029275362
G20,G76,0.037934977
G21,G76,0.065348962
G22,G76,0.038479975
G23,G76,0.026771259
G24,G76,0.016387062
G25,G76,0.029480406
G26,G76,0.117277402
G27,G76,0.045370092
G28,G76,0.041740676
G29,G76,0.046769487
G3,G76,0.038623401
G30,G76,0.022751572
