source,target,value
G57,G88,0.002917
G69,G9,0.002916
G63,G77,0.002916
G15,G52,0.002916
G22,G8,0.002915
G14,G20,0.002915
G30,G91,0.002915
G83,G90,0.002915
G54,G32,0.002915
G90,G58,0.002914
G66,G26,0.002913
G6,G72,0.002912
G19,G18,0.002911
G87,G88,0.00291
G81,G55,0.00291
G40,G32,0.002909
G66,G59,0.002908
G57,G95,0.002908
G92,G11,0.002908
G82,G73,0.002908
G36,G11,0.002907
G30,G93,0.002904
G16,G59,0.002901
G60,G9,0.0029
G90,G68,0.0029
G5,G26,0.002899
G30,G53,0.002897
G23,G38,0.002895
G81,G99,0.002893
G35,G13,0.002892
G57,G13,0.002892
G11,G82,0.002891
G48,G49,0.002891
G85,G94,0.002891
G91,G49,0.00289
G86,G74,0.002886
G50,G66,0.002886
G39,G52,0.002885
G76,G8,0.002884
G92,G77,0.002883
G100,G68,0.002883
G73,G56,0.002883
G23,G86,0.002882
G36,G20,0.002882
G96,G18,0.00288
G13,G32,0.002879
G51,G97,0.002879
G85,G8,0.002874
G29,G26,0.002874
G21,G94,0.002874
G6,G84,0.002874
G19,G43,0.002873
G57,G78,0.002872
G3,G15,0.002872
G34,G73,0.00287
G95,G57,0.002869
G20,G68,0.002869
G43,G77,0.002867
G22,G67,0.002867
G12,G83,0.002866
G45,G22,0.002865
G21,G3,0.002865
G58,G71,0.002865
G73,G74,0.002864
G86,G68,0.002863
G12,G86,0.002862
G34,G72,0.002862
G51,G47,0.002859
G49,G2,0.002858
G91,G8,0.002858
G68,G10,0.002858
G45,G9,0.002856
G4,G26,0.002856
G72,G67,0.002856
G51,G44,0.002855
G54,G44,0.002854
G22,G25,0.002854
G100,G44,0.002854
G75,G53,0.002853
G61,G35,0.002852
G51,G31,0.002852
G73,G83,0.002852
G53,G68,0.002851
G23,G18,0.002851
G89,G67,0.00285
G2,G35,0.00285
G48,G44,0.002849
G2,G44,0.002848
G1,G68,0.002846
G66,G70,0.002846
G74,G81,0.002846
G64,G66,0.002845
G54,G69,0.002844
G61,G80,0.002844
G74,G20,0.002843
G30,G72,0.002842
G96,G13,0.002842
G62,G63,0.002841
G16,G31,0.002841
G51,G69,0.002836
G18,G94,0.002836
G39,G23,0.002835
G44,G25,0.002835
G52,G8,0.002833
G75,G99,0.002832
G99,G34,0.002831
G99,G28,0.002831
G71,G50,0.002829
G20,G90,0.002828
G64,G7,0.002825
G56,G55,0.002824
G18,G80,0.002823
G80,G29,0.002822
G43,G82,0.002822
G20,G82,0.002822
G92,G12,0.002822
G89,G11,0.002821
G13,G94,0.002821
G19,G35,0.002821
G61,G25,0.002821
G35,G69,0.002821
G76,G38,0.002817
G73,G7,0.002817
G10,G67,0.002817
G100,G98,0.002817
G36,G90,0.002815
G57,G8,0.002813
G30,G11,0.002812
G19,G16,0.002812
G20,G29,0.002812
G74,G28,0.002809
G52,G99,0.002806
G89,G99,0.002806
G35,G44,0.002806
G27,G74,0.002806
G68,G22,0.002805
G58,G89,0.002805
G95,G18,0.002804
G18,G100,0.002802
G32,G49,0.002802
G13,G57,0.002802
G71,G39,0.002801
G59,G43,0.002801
G81,G53,0.002799
G70,G16,0.002797
G90,G75,0.002797
G99,G89,0.002796
G20,G55,0.002795
G36,G94,0.002795
G19,G11,0.002794
G55,G17,0.002793
G26,G3,0.002793
G50,G25,0.002793
G58,G49,0.002793
G29,G8,0.002792
G93,G25,0.00279
G61,G71,0.00279
G8,G96,0.002789
G8,G2,0.002789
G12,G94,0.002788
G9,G38,0.002788
G53,G24,0.002787
G23,G40,0.002787
G1,G28,0.002787
G63,G66,0.002786
G77,G27,0.002786
G62,G38,0.002785
G56,G57,0.002783
G31,G52,0.002783
G30,G32,0.002783
G54,G99,0.002783
G90,G29,0.002782
G76,G53,0.002782
G20,G94,0.002781
G39,G75,0.002781
G49,G8,0.00278
G90,G18,0.00278
G45,G57,0.002778
G41,G100,0.002777
G80,G7,0.002777
G4,G83,0.002776
G57,G72,0.002776
G25,G94,0.002776
G100,G99,0.002776
G83,G9,0.002775
G63,G36,0.002775
G47,G81,0.002774
G73,G18,0.002773
G52,G81,0.002772
G8,G68,0.002772
G79,G53,0.002771
G54,G11,0.002771
G92,G68,0.00277
G31,G7,0.002769
G47,G74,0.002769
G47,G71,0.002769
G87,G68,0.002769
G35,G83,0.002768
G32,G1,0.002768
G86,G77,0.002765
G91,G53,0.002765
G19,G53,0.002765
G55,G2,0.002764
G39,G87,0.002761
G53,G8,0.002761
G11,G49,0.002761
G74,G53,0.00276
G82,G49,0.002759
G60,G71,0.002759
G57,G65,0.002759
G50,G13,0.002758
G68,G49,0.002757
G71,G52,0.002754
G37,G49,0.002754
G9,G89,0.002753
G72,G53,0.002753
G18,G21,0.002749
G90,G45,0.002747
G33,G25,0.002747
G24,G16,0.002746
G58,G55,0.002745
G23,G69,0.002743
G56,G88,0.002742
G61,G10,0.002742
G75,G94,0.002741
G76,G9,0.002741
G7,G9,0.002741
G83,G73,0.00274
G68,G55,0.002737
G4,G85,0.002736
G77,G92,0.002735
G75,G70,0.002735
G9,G97,0.002732
G3,G6,0.002731
G95,G39,0.002731
G47,G45,0.002729
G11,G68,0.002729
G28,G8,0.002729
G35,G82,0.002728
G52,G45,0.002728
G27,G82,0.002727
G37,G71,0.002727
G74,G57,0.002726
G73,G43,0.002723
G72,G5,0.002723
G4,G44,0.002722
G61,G44,0.002722
G41,G53,0.00272
G76,G73,0.002719
G81,G25,0.002718
G72,G9,0.002717
G77,G21,0.002717
G62,G11,0.002716
G28,G94,0.002716
G44,G29,0.002716
G51,G64,0.002714
G8,G6,0.002714
G77,G89,0.002714
G74,G29,0.002713
G62,G81,0.002713
G83,G55,0.002712
G35,G100,0.00271
G10,G4,0.002709
G71,G60,0.002709
G43,G6,0.002709
G5,G92,0.002709
G58,G6,0.002709
G54,G100,0.002708
G46,G81,0.002708
G75,G7,0.002708
G32,G83,0.002708
G9,G76,0.002708
G86,G55,0.002708
G27,G9,0.002707
G62,G92,0.002707
G39,G25,0.002707
G33,G57,0.002707
G79,G67,0.002706
G28,G38,0.002706
G3,G63,0.002706
G50,G92,0.002706
G70,G44,0.002706
G12,G72,0.002704
G76,G99,0.002704
G60,G12,0.002703
G94,G18,0.002702
G67,G71,0.002702
G36,G30,0.002702
G72,G7,0.002699
G13,G3,0.002697
G32,G82,0.002696
G13,G35,0.002696
G33,G3,0.002695
G2,G68,0.002695
G64,G69,0.002694
G47,G13,0.002693
G57,G38,0.002693
G87,G13,0.002692
G67,G89,0.002691
G49,G59,0.002689
G9,G71,0.002689
G80,G27,0.002687
G54,G45,0.002687
G71,G64,0.002687
G88,G10,0.002687
G93,G12,0.002686
G11,G38,0.002685
G41,G32,0.002684
G7,G4,0.002683
G48,G13,0.002682
G31,G66,0.002682
G82,G67,0.002682
G80,G90,0.002682
G45,G20,0.002682
G22,G6,0.002682
G42,G55,0.00268
G96,G58,0.002679
G86,G69,0.002679
G47,G72,0.002676
G98,G94,0.002676
G97,G73,0.002674
G42,G59,0.002674
G64,G51,0.002673
G4,G11,0.002673
G47,G7,0.002672
G93,G8,0.002671
G56,G39,0.002671
G62,G94,0.00267
G100,G26,0.00267
G67,G24,0.00267
G36,G31,0.002668
G37,G45,0.002668
G46,G15,0.002668
G49,G22,0.002668
G78,G92,0.002666
G63,G34,0.002666
G51,G42,0.002666
G76,G88,0.002665
G56,G10,0.002664
G92,G55,0.002664
G1,G37,0.002663
G92,G45,0.002663
G23,G100,0.002663
G66,G4,0.002663
G38,G1,0.002663
G6,G67,0.002662
G77,G94,0.002662
G18,G26,0.002661
G1,G52,0.002661
G100,G23,0.002659
G45,G85,0.002659
G20,G56,0.002659
G29,G88,0.002658
G90,G39,0.002657
G84,G26,0.002657
G33,G44,0.002655
G38,G34,0.002653
G63,G24,0.002653
G82,G18,0.002651
G43,G17,0.002651
G78,G42,0.002649
G93,G24,0.002649
G7,G92,0.002648
G78,G3,0.002645
G11,G34,0.002644
G4,G70,0.002643
G19,G49,0.002643
G90,G9,0.002642
G54,G31,0.002641
G89,G3,0.002639
G8,G12,0.002639
G25,G20,0.002638
G2,G39,0.002638
G41,G24,0.002636
G14,G59,0.002634
G71,G79,0.002634
G57,G91,0.002634
G58,G18,0.002631
G84,G73,0.00263
G49,G4,0.00263
G90,G38,0.00263
G59,G69,0.002627
G100,G8,0.002626
G90,G22,0.002626
G56,G2,0.002625
G30,G24,0.002624
G42,G92,0.002624
G60,G11,0.002623
G68,G92,0.002621
G45,G94,0.002621
G33,G38,0.00262
G79,G66,0.00262
G92,G8,0.002619
G44,G66,0.002615
G80,G26,0.002615
G52,G39,0.002614
G73,G71,0.002614
G79,G9,0.002613
G71,G34,0.00261
G21,G23,0.00261
G43,G7,0.00261
G48,G7,0.002609
G31,G42,0.002608
G3,G71,0.002607
G21,G11,0.002607
G68,G81,0.002606
G3,G76,0.002605
G79,G71,0.002604
G61,G69,0.002604
G38,G31,0.002604
G94,G13,0.002604
G60,G72,0.002603
G42,G20,0.002603
G51,G75,0.002603
G63,G55,0.002602
G53,G94,0.002602
G37,G8,0.002601
G38,G11,0.002601
G43,G31,0.002601
G58,G88,0.0026
G62,G39,0.0026
G34,G6,0.002599
G8,G83,0.002599
G54,G37,0.002598
G12,G18,0.002598
G88,G74,0.002597
G11,G48,0.002597
G75,G57,0.002597
G97,G32,0.002597
G10,G20,0.002596
G26,G59,0.002596
G99,G55,0.002595
G94,G8,0.002595
G87,G18,0.002595
G59,G26,0.002595
G81,G72,0.002593
G47,G55,0.002592
G92,G10,0.002591
G77,G100,0.002591
G47,G38,0.00259
G42,G16,0.00259
G1,G74,0.00259
G63,G80,0.002589
G71,G70,0.002588
G30,G23,0.002588
G73,G8,0.002587
G88,G26,0.002586
G73,G67,0.002586
G66,G3,0.002586
G67,G46,0.002584
G30,G17,0.002584
G13,G68,0.002583
G63,G90,0.002582
G39,G36,0.002581
G70,G34,0.00258
G58,G81,0.00258
G6,G71,0.002579
G15,G50,0.002579
G62,G99,0.002578
G92,G9,0.002578
G47,G94,0.002578
G8,G39,0.002577
G73,G45,0.002573
G7,G32,0.002573
G80,G63,0.002569
G40,G29,0.002568
G98,G59,0.002568
G91,G57,0.002568
G96,G100,0.002568
G41,G55,0.002568
G51,G73,0.002567
G35,G74,0.002565
G20,G22,0.002564
G24,G99,0.002564
G69,G81,0.002562
G47,G67,0.00256
G11,G94,0.00256
G37,G27,0.00256
G29,G55,0.002559
G8,G7,0.002558
G32,G7,0.002556
G11,G71,0.002555
G47,G32,0.002553
G39,G38,0.002552
G34,G25,0.002551
G39,G18,0.002549
G30,G35,0.002549
G19,G31,0.002548
G69,G49,0.002546
G88,G22,0.002546
G17,G3,0.002545
G8,G85,0.002542
G44,G4,0.002542
G15,G57,0.002539
G42,G90,0.002539
G79,G25,0.002539
G63,G86,0.002538
G6,G45,0.002537
G74,G46,0.002537
G81,G39,0.002535
G86,G67,0.002535
G69,G20,0.002535
G66,G29,0.002533
G63,G30,0.002533
G77,G8,0.002532
G52,G90,0.002532
G34,G67,0.002531
G96,G49,0.002531
G62,G51,0.002531
G92,G94,0.002529
G99,G31,0.002529
G78,G68,0.002527
G44,G100,0.002526
G87,G53,0.002526
G63,G8,0.002525
G70,G67,0.002525
G45,G31,0.002525
G82,G38,0.002524
G14,G57,0.002524
G31,G2,0.002523
G94,G7,0.002522
G97,G51,0.002522
G70,G58,0.00252
G94,G30,0.002518
G37,G52,0.002515
G27,G11,0.002514
G23,G45,0.002514
G62,G18,0.002511
G48,G94,0.00251
G80,G13,0.002509
G30,G25,0.002507
G89,G74,0.002506
G68,G18,0.002504
G62,G32,0.002504
G9,G86,0.002504
G90,G31,0.002504
G65,G74,0.002503
G79,G11,0.002503
G70,G73,0.002503
G13,G1,0.002502
G68,G16,0.0025
G53,G7,0.0025
G20,G15,0.002499
G46,G56,0.002498
G7,G72,0.002497
G25,G72,0.002496
G25,G26,0.002496
G16,G26,0.002495
G61,G88,0.002495
G75,G100,0.002494
G78,G44,0.002494
G70,G81,0.002494
G71,G66,0.002493
G95,G8,0.002488
G94,G88,0.002488
G25,G99,0.002487
G72,G46,0.002486
G57,G31,0.002486
G35,G32,0.002485
G17,G55,0.002483
G67,G52,0.002482
G74,G9,0.002482
G28,G92,0.002481
G74,G11,0.002481
G73,G70,0.002479
G11,G28,0.002479
G63,G20,0.002477
G39,G68,0.002477
G90,G69,0.002476
G67,G59,0.002474
G91,G88,0.002474
G75,G11,0.002474
G98,G8,0.002473
G58,G31,0.002472
G80,G92,0.002472
G82,G7,0.002472
G57,G14,0.002468
G88,G16,0.002468
G86,G99,0.002466
G46,G83,0.002465
G26,G79,0.002464
G66,G8,0.002464
G56,G42,0.002464
G72,G73,0.002461
G68,G9,0.00246
G84,G7,0.00246
G10,G24,0.002459
G88,G72,0.002459
G53,G26,0.002458
G75,G42,0.002454
G95,G99,0.002454
G8,G9,0.002454
G9,G92,0.002453
G70,G56,0.002452
G45,G72,0.00245
G80,G56,0.00245
G49,G55,0.00245
G76,G24,0.002449
G88,G89,0.002449
G89,G52,0.002446
G13,G26,0.002445
G15,G24,0.002443
G36,G81,0.002442
G49,G94,0.002442
G32,G43,0.002442
G25,G71,0.002442
G20,G31,0.002441
G72,G57,0.002441
G78,G39,0.00244
G18,G39,0.002439
G38,G8,0.002439
G31,G71,0.002438
G65,G11,0.002437
G8,G59,0.002436
G100,G86,0.002435
G69,G67,0.002434
G71,G78,0.002432
G95,G68,0.002432
G73,G22,0.002432
G8,G72,0.002431
G1,G13,0.002431
G42,G69,0.00243
G65,G73,0.00243
G32,G25,0.00243
G51,G1,0.00243
G30,G7,0.00243
G25,G13,0.002429
G76,G31,0.002428
G96,G70,0.002427
G85,G56,0.002426
G78,G63,0.002426
G21,G7,0.002424
G38,G55,0.002424
G27,G70,0.002423
G14,G22,0.002422
G3,G23,0.00242
G78,G100,0.00242
G82,G59,0.00242
G50,G71,0.00242
G82,G26,0.00242
G31,G88,0.002419
G16,G23,0.002418
G33,G32,0.002418
G86,G57,0.002417
G26,G52,0.002417
G85,G73,0.002417
G16,G24,0.002417
G59,G71,0.002416
G50,G88,0.002416
G12,G100,0.002416
G4,G68,0.002415
G72,G44,0.002415
G40,G9,0.002414
G19,G71,0.002413
G35,G53,0.002411
G82,G86,0.002411
G51,G66,0.00241
G21,G8,0.00241
G98,G26,0.002406
G23,G7,0.002406
G4,G8,0.002406
G7,G94,0.002404
G12,G92,0.002403
G83,G70,0.002403
G49,G43,0.002401
G3,G37,0.002401
G81,G18,0.0024
G37,G66,0.0024
G85,G88,0.002399
G91,G20,0.002399
G57,G64,0.002398
G56,G9,0.002397
G40,G85,0.002397
G41,G7,0.002397
G73,G34,0.002393
G63,G11,0.002392
G8,G88,0.002391
G84,G59,0.002388
G20,G42,0.002387
G66,G63,0.002386
G86,G9,0.002385
G21,G57,0.002385
G6,G55,0.002383
G5,G31,0.002383
G40,G37,0.002382
G45,G92,0.00238
G65,G71,0.002378
G96,G99,0.002377
G60,G66,0.002377
G6,G24,0.002376
G49,G70,0.002375
G8,G47,0.002374
G43,G8,0.002374
G20,G32,0.002373
G85,G70,0.002373
G71,G42,0.00237
G15,G35,0.00237
G88,G6,0.002369
G98,G10,0.002368
G65,G16,0.002367
G88,G43,0.002367
G94,G59,0.002366
G59,G38,0.002365
G82,G34,0.002365
G66,G49,0.002365
G84,G11,0.002365
G39,G92,0.002364
G47,G6,0.002364
G69,G92,0.002361
G46,G9,0.00236
G74,G83,0.002359
G54,G7,0.002358
G60,G49,0.002356
G51,G96,0.002356
G66,G25,0.002355
G93,G9,0.002354
G16,G83,0.002354
G65,G38,0.002353
G41,G70,0.002352
G54,G38,0.002351
G7,G99,0.00235
G76,G100,0.002348
G3,G57,0.002348
G27,G29,0.002348
G38,G100,0.002348
G76,G3,0.002346
G52,G38,0.002345
G76,G51,0.002345
G3,G64,0.002343
G99,G25,0.002341
G45,G70,0.002341
G93,G38,0.002341
G91,G55,0.00234
G45,G8,0.002339
G33,G72,0.002338
G25,G63,0.002338
G26,G42,0.002335
G20,G96,0.002335
G85,G23,0.002335
G80,G67,0.002335
G24,G70,0.002334
G60,G29,0.002334
G70,G29,0.002333
G8,G42,0.002332
G9,G34,0.002332
G92,G57,0.002331
G54,G64,0.002331
G79,G99,0.002331
G7,G42,0.00233
G84,G94,0.002329
G5,G88,0.002327
G80,G99,0.002326
G16,G34,0.002324
G46,G55,0.002324
G3,G70,0.002324
G51,G46,0.002324
G41,G26,0.002324
G34,G55,0.002324
G43,G68,0.002322
G39,G67,0.002321
G92,G86,0.00232
G34,G11,0.002318
G83,G99,0.002317
G13,G51,0.002317
G94,G16,0.002315
G18,G23,0.002313
G81,G70,0.002313
G27,G49,0.002312
G80,G74,0.00231
G83,G66,0.002309
G64,G29,0.002309
G7,G45,0.002308
G23,G51,0.002308
G55,G50,0.002307
G24,G68,0.002305
G27,G1,0.002303
G98,G31,0.002302
G80,G59,0.002302
G71,G56,0.002301
G37,G82,0.0023
G4,G53,0.0023
G7,G25,0.002299
G32,G73,0.002299
G61,G82,0.002298
G91,G25,0.002298
G6,G3,0.002298
G24,G45,0.002297
G67,G10,0.002296
G12,G7,0.002295
G75,G39,0.002293
G52,G57,0.002293
G92,G43,0.002292
G17,G82,0.002291
G27,G72,0.002291
G16,G11,0.00229
G79,G81,0.002289
G10,G72,0.002289
G68,G31,0.002289
G10,G71,0.002289
G17,G51,0.002287
G42,G100,0.002287
G96,G32,0.002287
G13,G49,0.002286
G98,G63,0.002285
G25,G11,0.002285
G15,G92,0.002285
G72,G49,0.002284
G40,G31,0.002283
G49,G39,0.002283
G77,G13,0.002282
G3,G59,0.002282
G99,G29,0.002281
G44,G59,0.002281
G60,G37,0.002281
G63,G15,0.002279
G99,G3,0.002279
G66,G55,0.002272
G82,G98,0.00227
G9,G7,0.002269
G72,G91,0.002267
G17,G68,0.002267
G63,G59,0.002266
G70,G89,0.002266
G58,G92,0.002263
G13,G23,0.002263
G50,G93,0.002262
G71,G31,0.002262
G23,G13,0.002261
G9,G23,0.002261
G29,G51,0.002261
G17,G59,0.002261
G85,G81,0.00226
G51,G6,0.00226
G85,G20,0.00226
G52,G66,0.00226
G6,G11,0.00226
G78,G88,0.002259
G50,G11,0.002258
G92,G53,0.002258
G10,G7,0.002257
G36,G39,0.002257
G26,G2,0.002254
G17,G43,0.002252
G82,G33,0.002251
G19,G51,0.002251
G62,G72,0.00225
G67,G55,0.002249
G23,G68,0.002245
G86,G51,0.002244
G64,G67,0.002243
G53,G13,0.002242
G31,G8,0.002242
G14,G29,0.002239
G61,G83,0.002238
G1,G9,0.002237
G63,G9,0.002236
G55,G7,0.002236
G3,G9,0.002235
G81,G38,0.002235
G69,G31,0.002234
G55,G3,0.002233
G70,G63,0.002232
G91,G11,0.002231
G51,G91,0.002229
G32,G56,0.002229
G46,G8,0.002228
G25,G66,0.002228
G35,G25,0.002227
G29,G31,0.002226
G32,G63,0.002225
G89,G21,0.002225
G42,G89,0.002224
G19,G26,0.002224
G65,G57,0.002224
G54,G88,0.002224
G40,G20,0.002223
G88,G94,0.002223
G58,G85,0.002223
G65,G67,0.00222
G47,G63,0.002219
G37,G20,0.002218
G37,G72,0.002217
G72,G29,0.002217
G29,G68,0.002216
G68,G63,0.002216
G21,G26,0.002215
G5,G7,0.002215
G64,G71,0.002214
G10,G51,0.002214
G46,G37,0.002213
G26,G32,0.002211
G39,G26,0.002208
G82,G94,0.002207
G3,G13,0.002207
G29,G74,0.002206
G10,G68,0.002205
G80,G52,0.002205
G18,G51,0.002204
G47,G20,0.002204
G8,G53,0.002202
G17,G88,0.002201
G14,G74,0.002199
G11,G53,0.002199
G80,G8,0.002199
G43,G13,0.002198
G55,G67,0.002197
G43,G99,0.002196
G92,G26,0.002196
G69,G71,0.002195
G53,G25,0.002194
G81,G67,0.002194
G51,G92,0.002194
G20,G85,0.002194
G94,G71,0.002194
G47,G37,0.002193
G49,G48,0.002193
G85,G51,0.002191
G48,G18,0.002191
G34,G88,0.00219
G14,G32,0.002189
G93,G72,0.002188
G40,G71,0.002185
G8,G55,0.002185
G100,G39,0.002184
G76,G45,0.002184
G55,G68,0.002183
G31,G56,0.002182
G65,G70,0.00218
G69,G11,0.00218
G81,G68,0.002179
G40,G8,0.002177
G33,G99,0.002177
G72,G21,0.002177
G71,G6,0.002176
G37,G7,0.002175
G83,G92,0.002174
G26,G91,0.002172
G82,G89,0.002172
G77,G43,0.002171
G70,G78,0.002171
G49,G51,0.002171
G64,G38,0.002171
G35,G92,0.002171
G20,G3,0.002171
G97,G7,0.002171
G17,G99,0.00217
G29,G94,0.00217
G71,G83,0.00217
G73,G49,0.002168
G4,G31,0.002167
G45,G80,0.002166
G46,G52,0.002164
G94,G49,0.002164
G1,G21,0.002163
G35,G29,0.002163
G66,G71,0.002162
G24,G74,0.002162
G75,G20,0.002159
G82,G28,0.002157
G93,G99,0.002157
G25,G9,0.002157
G94,G39,0.002156
G76,G20,0.002152
G20,G40,0.002152
G28,G42,0.002151
G59,G11,0.002147
G35,G8,0.002147
G55,G34,0.002145
G78,G9,0.002144
G36,G100,0.002141
G59,G29,0.00214
G31,G68,0.00214
G50,G100,0.002139
G83,G71,0.002137
G93,G20,0.002136
G75,G31,0.002134
G90,G7,0.002134
G44,G82,0.002134
G93,G56,0.002133
G89,G71,0.002133
G27,G45,0.002133
G69,G39,0.002132
G31,G13,0.00213
G41,G48,0.00213
G10,G25,0.00213
G89,G25,0.002126
G36,G45,0.002125
G28,G70,0.002125
G74,G88,0.002125
G92,G71,0.002125
G98,G85,0.002124
G41,G88,0.002123
G2,G52,0.002123
G97,G53,0.002122
G40,G39,0.00212
G3,G22,0.002119
G85,G9,0.002118
G64,G92,0.002118
G89,G26,0.002118
G95,G11,0.002117
G59,G89,0.002117
G44,G67,0.002115
G22,G71,0.002114
G96,G69,0.002108
G75,G72,0.002107
G59,G8,0.002105
G49,G100,0.002104
G2,G81,0.002104
G57,G83,0.002104
G1,G67,0.002104
G77,G68,0.002104
G24,G82,0.002103
G26,G88,0.002103
G55,G20,0.002102
G23,G39,0.002102
G94,G12,0.0021
G60,G89,0.002099
G14,G52,0.002099
G31,G29,0.002098
G44,G21,0.002097
G98,G38,0.002096
G97,G29,0.002095
G25,G28,0.002094
G9,G55,0.002094
G21,G9,0.002094
G60,G59,0.002092
G66,G83,0.002092
G18,G82,0.002091
G99,G48,0.00209
G10,G100,0.00209
G87,G81,0.00209
G28,G99,0.00209
G74,G39,0.002089
G80,G22,0.002085
G47,G100,0.002085
G38,G10,0.002083
G13,G88,0.002083
G97,G13,0.002083
G83,G53,0.002082
G95,G25,0.00208
G87,G52,0.00208
G42,G70,0.00208
G63,G58,0.002079
G20,G51,0.002079
G76,G55,0.002077
G54,G74,0.002077
G89,G83,0.002076
G14,G15,0.002076
G96,G8,0.002074
G84,G99,0.002071
G35,G72,0.002069
G8,G70,0.002068
G56,G94,0.002068
G3,G35,0.002068
G18,G11,0.002067
G67,G7,0.002067
G90,G20,0.002066
G53,G81,0.002065
G73,G25,0.002064
G6,G70,0.002063
G17,G13,0.002063
G55,G25,0.002063
G50,G53,0.002061
G13,G70,0.002059
G45,G88,0.002059
G44,G38,0.002058
G98,G99,0.002055
G9,G18,0.002054
G14,G89,0.002053
G42,G71,0.002053
G38,G68,0.002052
G4,G37,0.002051
G17,G92,0.002049
G42,G7,0.002049
G100,G92,0.002049
G79,G15,0.002049
G28,G52,0.002048
G51,G52,0.002047
G6,G68,0.002046
G27,G25,0.002045
G95,G31,0.002044
G64,G9,0.002043
G83,G67,0.002042
G94,G70,0.002042
G22,G9,0.002041
G6,G31,0.00204
G18,G56,0.002039
G57,G34,0.002039
G40,G26,0.002038
G10,G57,0.002037
G53,G82,0.002036
G58,G68,0.002034
G42,G72,0.002032
G100,G88,0.002032
G83,G51,0.00203
G3,G16,0.00203
G6,G59,0.00203
G48,G39,0.00203
G76,G92,0.002029
G55,G48,0.002029
G83,G57,0.002029
G61,G74,0.002029
G97,G38,0.002029
G52,G100,0.002029
G84,G74,0.002028
G12,G71,0.002028
G88,G29,0.002027
G71,G27,0.002024
G1,G29,0.002023
G68,G69,0.002021
G9,G83,0.002021
G7,G39,0.002019
G95,G7,0.002014
G42,G13,0.002014
G47,G70,0.002012
G85,G72,0.002012
G55,G71,0.002012
G96,G71,0.002012
G44,G70,0.002011
G62,G90,0.002011
G91,G63,0.002011
G41,G20,0.00201
G3,G88,0.002009
G37,G92,0.002008
G80,G39,0.002007
G46,G26,0.002006
G12,G9,0.002004
G25,G31,0.002002
G48,G8,0.002002
G22,G31,0.002002
G31,G59,0.002001
G40,G67,0.002001
G79,G29,0.001998
G46,G13,0.001998
G83,G11,0.001998
G83,G94,0.001996
G71,G63,0.001996
G52,G70,0.001995
G48,G92,0.001995
G83,G74,0.001993
G41,G39,0.001992
G28,G88,0.001992
G21,G71,0.001992
G54,G51,0.001991
G36,G21,0.001989
G11,G92,0.001988
G86,G59,0.001988
G74,G85,0.001987
G46,G72,0.001987
G19,G15,0.001985
G83,G39,0.001985
G55,G99,0.001985
G41,G82,0.001984
G75,G81,0.001983
G7,G21,0.001983
G59,G100,0.001983
G80,G11,0.001982
G85,G67,0.001981
G68,G100,0.001978
G20,G83,0.001977
G32,G26,0.001977
G6,G99,0.001976
G18,G71,0.001975
G86,G7,0.001974
G85,G26,0.001973
G50,G74,0.001972
G61,G38,0.00197
G34,G94,0.001969
G18,G25,0.001969
G17,G9,0.001968
G97,G21,0.001968
G36,G70,0.001967
G35,G3,0.001966
G45,G25,0.001964
G38,G92,0.001963
G59,G74,0.001962
G63,G49,0.001961
G64,G45,0.001961
G63,G32,0.001959
G23,G74,0.001959
G10,G39,0.001959
G64,G88,0.001958
G66,G94,0.001955
G52,G71,0.001952
G9,G59,0.001952
G33,G52,0.001952
G60,G70,0.001951
G58,G39,0.001948
G100,G71,0.001947
G84,G8,0.001947
G86,G13,0.001945
G81,G10,0.001943
G91,G71,0.001943
G82,G1,0.001943
G68,G45,0.001941
G88,G100,0.001941
G15,G63,0.00194
G30,G81,0.001939
G11,G9,0.001937
G51,G16,0.001936
G19,G92,0.001935
G95,G20,0.001934
G28,G100,0.001934
G28,G29,0.001933
G2,G67,0.001933
G39,G63,0.001932
G97,G9,0.00193
G51,G40,0.00193
G58,G45,0.00193
G29,G63,0.00193
G69,G8,0.001929
G61,G37,0.001929
G21,G31,0.001929
G36,G8,0.001926
G25,G88,0.001925
G56,G70,0.001924
G100,G48,0.001922
G1,G39,0.001922
G56,G34,0.00192
G12,G39,0.001919
G15,G20,0.001919
G1,G99,0.001919
G34,G63,0.001918
G88,G25,0.001918
G9,G29,0.001918
G97,G94,0.001918
G51,G67,0.001917
G47,G39,0.001917
G12,G88,0.001917
G50,G55,0.001916
G17,G15,0.001914
G37,G22,0.001913
G61,G8,0.001913
G82,G68,0.001912
G18,G74,0.001912
G46,G71,0.00191
G26,G72,0.001908
G23,G3,0.001907
G46,G99,0.001905
G75,G8,0.001905
G70,G66,0.001904
G65,G68,0.001903
G70,G25,0.001903
G28,G45,0.001901
G77,G85,0.001897
G1,G26,0.001896
G45,G38,0.001894
G82,G96,0.001893
G54,G29,0.001893
G35,G9,0.001892
G82,G81,0.001889
G57,G39,0.001889
G2,G70,0.001888
G90,G100,0.001886
G75,G89,0.001886
G90,G88,0.001886
G15,G59,0.001881
G74,G26,0.00188
G68,G11,0.001879
G29,G9,0.001879
G94,G10,0.001876
G30,G71,0.001876
G3,G49,0.001872
G76,G81,0.001872
G38,G74,0.001871
G72,G39,0.001869
G50,G38,0.001867
G8,G82,0.001867
G78,G45,0.001866
G1,G31,0.001866
G14,G7,0.001864
G1,G38,0.001863
